Player,Season,GAME ID,Date,Player ID,Team,Opponent,Started,Home/Away,Minutes,Usage Rate,Days Rest,Draftkings Position,FANDUEL Position,Yahoo Position,Draftkings Salary,Fanduel Salary,Yahoo Salary,Draftkings Fantasy Points Scored,Fanduel Fantasy Points Scored,Yahoo Points Scored
Kyle Korver,NBA 2016-2017 Regular Season,0021600132,11/12/2016,2594,Atlanta,Philadelphia,Y,H,28.32,8.57,1,SG,SG,SG,3900,3500,13,27.5,24.4,25.9
Dennis Schroder,NBA 2016-2017 Regular Season,0021600132,11/12/2016,203471,Atlanta,Philadelphia,Y,H,27.82,27.13,1,PG,PG,PG,6500,6000,25,36.75,33,34
Mike Muscala,NBA 2016-2017 Regular Season,0021600132,11/12/2016,203488,Atlanta,Philadelphia,N,H,19.13,14.34,1,C,PF,C,3600,4000,10,18.5,18.2,18.2
Tim Hardaway Jr.,NBA 2016-2017 Regular Season,0021600132,11/12/2016,203501,Atlanta,Philadelphia,N,H,18.25,46.99,4,PG/SG,SG,SG,3800,3500,10,27.25,24.1,26.6
Thabo Sefolosha,NBA 2016-2017 Regular Season,0021600132,11/12/2016,200757,Atlanta,Philadelphia,N,H,17.77,30.08,1,SF,SF,SF,4500,4700,11,15,13.9,14.4
Malcolm Delaney,NBA 2016-2017 Regular Season,0021600132,11/12/2016,1627098,Atlanta,Philadelphia,N,H,16.92,14.81,2,PG,PG,PG,3000,3500,10,21.25,20.6,20.6
Kris Humphries,NBA 2016-2017 Regular Season,0021600132,11/12/2016,2743,Atlanta,Philadelphia,N,H,18.48,17.08,2,PF,PF,PF,3000,3500,10,29.75,28.8,29.3
Taurean Prince,NBA 2016-2017 Regular Season,0021600132,11/12/2016,1627752,Atlanta,Philadelphia,N,H,3.27,18.61,2,SF,SF,SF,3000,3500,10,3.25,3.2,3.2
Ryan Kelly,NBA 2016-2017 Regular Season,0021600132,11/12/2016,203527,Atlanta,Philadelphia,N,H,3.27,30.75,2,SF,#N/A,SF,3000,#N/A,10,1.5,1.5,1.5
DeAndre' Bembry,NBA 2016-2017 Regular Season,0021600132,11/12/2016,1627761,Atlanta,Philadelphia,N,H,3.27,24.85,2,SF,SF,SF,3000,3500,10,1.25,1.2,1.2
Otto Porter,NBA 2016-2017 Regular Season,0021600133,11/12/2016,203490,Washington,Chicago,Y,R,28.58,29.56,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Markieff Morris,NBA 2016-2017 Regular Season,0021600133,11/12/2016,202693,Washington,Chicago,Y,R,43.93,20.92,2,SF/PF,PF,PF,5600,5400,24,51.75,48,48
Marcin Gortat,NBA 2016-2017 Regular Season,0021600133,11/12/2016,101162,Washington,Chicago,Y,R,34.63,5.14,2,C,C,C,6300,6000,27,41,37.8,37.8
Sheldon McClellan,NBA 2016-2017 Regular Season,0021600133,11/12/2016,1627815,Washington,Chicago,Y,R,35.37,17.86,2,SG,SG,SG,3000,3500,10,19.5,18.9,19.4
Tomas Satoransky,NBA 2016-2017 Regular Season,0021600133,11/12/2016,203107,Washington,Chicago,Y,R,31.03,15.09,4,PG,SG,PG,4300,3500,10,32,30.3,30.8
Jason Smith,NBA 2016-2017 Regular Season,0021600133,11/12/2016,201160,Washington,Chicago,N,R,17.43,12.30,2,PF/C,PF,PF,3000,3500,10,7.25,6,6
Trey Burke,NBA 2016-2017 Regular Season,0021600133,11/12/2016,203504,Washington,Chicago,N,R,16.97,28.71,2,PG,PG,PG,3000,3600,10,12,11.5,11.5
Marcus Thornton,NBA 2016-2017 Regular Season,0021600133,11/12/2016,201977,Washington,Chicago,N,R,22.88,14.81,2,SG,SG,SG,4800,3800,10,17.5,17.3,17.3
Kelly Oubre,NBA 2016-2017 Regular Season,0021600133,11/12/2016,1626162,Washington,Chicago,N,R,9.17,25.65,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Jimmy Butler,NBA 2016-2017 Regular Season,0021600133,11/12/2016,202710,Chicago,Washington,Y,H,38.32,27.94,2,SG/SF,SF,SF,7400,8100,39,66,64.1,64.6
Taj Gibson,NBA 2016-2017 Regular Season,0021600133,11/12/2016,201959,Chicago,Washington,Y,H,28.52,19.99,2,PF/C,PF,PF,5600,5500,20,24.25,23.5,23.5
Robin Lopez,NBA 2016-2017 Regular Season,0021600133,11/12/2016,201577,Chicago,Washington,Y,H,38.00,16.27,2,C,C,C,4300,4500,17,32.25,29.1,29.1
Dwyane Wade,NBA 2016-2017 Regular Season,0021600133,11/12/2016,2548,Chicago,Washington,Y,H,29.82,27.09,2,SG,SG,SG,6500,6600,30,22.5,21.4,21.4
Rajon Rondo,NBA 2016-2017 Regular Season,0021600133,11/12/2016,200765,Chicago,Washington,Y,H,25.25,16.15,2,PG,PG,PG,5800,5700,27,15.25,13.9,13.9
Doug McDermott,NBA 2016-2017 Regular Season,0021600133,11/12/2016,203926,Chicago,Washington,N,H,17.67,16.08,2,SF,SF,SF,3700,3800,10,8.75,8.2,8.2
Isaiah Canaan,NBA 2016-2017 Regular Season,0021600133,11/12/2016,203477,Chicago,Washington,N,H,26.85,11.93,2,PG,PG,PG,3000,3500,10,11,10.4,10.9
Nikola Mirotic,NBA 2016-2017 Regular Season,0021600133,11/12/2016,202703,Chicago,Washington,N,H,23.40,14.02,2,PF,PF,PF,4200,4000,19,43.25,39.7,41.2
Bobby Portis,NBA 2016-2017 Regular Season,0021600133,11/12/2016,1626171,Chicago,Washington,N,H,6.08,17.65,2,PF,PF,PF,3000,3500,10,5.75,5.6,5.6
Jerian Grant,NBA 2016-2017 Regular Season,0021600133,11/12/2016,1626170,Chicago,Washington,N,H,6.10,20.19,5,PG,PG,SG,3000,3500,10,0,0,0
Kawhi Leonard,NBA 2016-2017 Regular Season,0021600134,11/12/2016,202695,San Antonio,Houston,Y,R,37.63,29.17,5,SF,SF,SF,9400,8900,48,29.5,28.4,28.4
LaMarcus Aldridge,NBA 2016-2017 Regular Season,0021600134,11/12/2016,200746,San Antonio,Houston,Y,R,35.23,14.58,5,PF/C,PF,PF,6900,7300,34,37,33,33
Pau Gasol,NBA 2016-2017 Regular Season,0021600134,11/12/2016,2200,San Antonio,Houston,Y,R,32.47,16.87,0,C,C,C,5000,5600,25,36.25,35.4,35.4
Danny Green,NBA 2016-2017 Regular Season,0021600134,11/12/2016,201980,San Antonio,Houston,Y,R,27.25,18.44,0,SG,SG,SG,4500,4500,11,12,11,11.5
Tony Parker,NBA 2016-2017 Regular Season,0021600134,11/12/2016,2225,San Antonio,Houston,Y,R,26.68,23.48,0,PG,PG,PG,3900,4300,16,21.25,20.7,20.7
Patty Mills,NBA 2016-2017 Regular Season,0021600134,11/12/2016,201988,San Antonio,Houston,N,R,21.32,18.18,0,PG,PG,PG,4900,4200,14,19.5,17.8,18.8
David Lee,NBA 2016-2017 Regular Season,0021600134,11/12/2016,101135,San Antonio,Houston,N,R,20.73,31.68,0,PF,PF,PF,4100,3600,11,15.5,15.2,15.2
Jonathan Simmons,NBA 2016-2017 Regular Season,0021600134,11/12/2016,203613,San Antonio,Houston,N,R,15.85,26.90,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Manu Ginobili,NBA 2016-2017 Regular Season,0021600134,11/12/2016,1938,San Antonio,Houston,N,R,15.52,9.23,0,SG,SG,SG,3500,3500,11,22,20.9,21.9
Dewayne Dedmon,NBA 2016-2017 Regular Season,0021600134,11/12/2016,203473,San Antonio,Houston,N,R,7.30,25.03,0,C,C,C,3900,3500,10,9.25,9.2,9.2
Trevor Ariza,NBA 2016-2017 Regular Season,0021600134,11/12/2016,2772,Houston,San Antonio,Y,H,37.03,14.11,0,SF,SF,SF,4800,4900,21,30.5,27.8,29.8
Ryan Anderson,NBA 2016-2017 Regular Season,0021600134,11/12/2016,201583,Houston,San Antonio,Y,H,37.43,15.52,4,PF,PF,PF,5300,5300,23,17,15.1,15.6
Clint Capela,NBA 2016-2017 Regular Season,0021600134,11/12/2016,203991,Houston,San Antonio,Y,H,24.75,25.29,5,PF/C,C,C,4500,4500,13,30.5,28,28
Corey Brewer,NBA 2016-2017 Regular Season,0021600134,11/12/2016,201147,Houston,San Antonio,Y,H,16.07,9.55,1,SF,SF,SF,3400,3500,10,5.5,5.5,5.5
James Harden,NBA 2016-2017 Regular Season,0021600134,11/12/2016,201935,Houston,San Antonio,Y,H,38.93,13.26,1,PG/SG,SG,PG,11300,11500,55,60.25,50.7,51.7
Nene,NBA 2016-2017 Regular Season,0021600134,11/12/2016,2403,Houston,San Antonio,N,H,23.25,14.15,1,C,C,C,3500,3500,10,9.75,9.6,9.6
Eric Gordon,NBA 2016-2017 Regular Season,0021600134,11/12/2016,201569,Houston,San Antonio,N,H,31.97,32.80,1,SG,SG,SG,4600,5000,22,42.75,38,41.5
Sam Dekker,NBA 2016-2017 Regular Season,0021600134,11/12/2016,1626155,Houston,San Antonio,N,H,11.47,34.58,1,SF,SF,SF,3000,3600,10,6.75,6.2,6.7
KJ McDaniels,NBA 2016-2017 Regular Season,0021600134,11/12/2016,203909,Houston,San Antonio,N,H,10.02,16.80,1,SG,SG,SG,3000,3500,10,2.5,2.4,2.4
Tyler Ennis,NBA 2016-2017 Regular Season,0021600134,11/12/2016,203898,Houston,San Antonio,N,H,9.07,21.44,1,PG,PG,PG,3000,3500,10,11.5,10.9,10.9
Luc Mbah a Moute,NBA 2016-2017 Regular Season,0021600135,11/12/2016,201601,LA Clippers,Minnesota,Y,R,33.93,21.80,1,SF,SF,SF,3000,3500,10,21.25,20.2,21.2
Blake Griffin,NBA 2016-2017 Regular Season,0021600135,11/12/2016,201933,LA Clippers,Minnesota,Y,R,36.68,5.37,1,PF,PF,PF,8500,8700,41,42.25,39.2,39.2
DeAndre Jordan,NBA 2016-2017 Regular Season,0021600135,11/12/2016,201599,LA Clippers,Minnesota,Y,R,34.10,14.47,1,C,C,C,6400,6700,29,48.5,45.7,45.7
JJ Redick,NBA 2016-2017 Regular Season,0021600135,11/12/2016,200755,LA Clippers,Minnesota,Y,R,28.85,62.49,5,SG,SG,SG,3800,3900,17,25.75,23.7,24.7
Chris Paul,NBA 2016-2017 Regular Season,0021600135,11/12/2016,101108,LA Clippers,Minnesota,Y,R,31.87,25.00,14,PG,PG,PG,8700,9300,47,39.5,35.8,37.3
Jamal Crawford,NBA 2016-2017 Regular Season,0021600135,11/12/2016,2037,LA Clippers,Minnesota,N,R,20.50,12.50,5,SG,SG,SG,3800,4000,17,18.75,17.2,17.7
Austin Rivers,NBA 2016-2017 Regular Season,0021600135,11/12/2016,203085,LA Clippers,Minnesota,N,R,16.13,17.90,1,PG,PG,PG,3300,3900,10,7.5,7,7
Marreese Speights,NBA 2016-2017 Regular Season,0021600135,11/12/2016,201578,LA Clippers,Minnesota,N,R,13.90,11.79,1,PF/C,PF,PF,3700,3900,10,12.75,11.6,12.6
Raymond Felton,NBA 2016-2017 Regular Season,0021600135,11/12/2016,101109,LA Clippers,Minnesota,N,R,12.72,12.00,1,PG/SG,PG,PG,3600,3500,10,9,7.4,7.9
Brandon Bass,NBA 2016-2017 Regular Season,0021600135,11/12/2016,101138,LA Clippers,Minnesota,N,R,11.32,21.35,1,PF/C,PF,C,3000,3500,10,7.25,7.1,7.1
Andrew Wiggins,NBA 2016-2017 Regular Season,0021600135,11/12/2016,203952,Minnesota,LA Clippers,Y,H,36.77,19.86,1,SF,SF,SF,6400,6500,29,32.5,30.3,30.8
Gorgui Dieng,NBA 2016-2017 Regular Season,0021600135,11/12/2016,203476,Minnesota,LA Clippers,Y,H,30.20,31.40,1,PF/C,PF,PF,6300,6000,27,16.75,16,16
Karl-Anthony Towns,NBA 2016-2017 Regular Season,0021600135,11/12/2016,1626157,Minnesota,LA Clippers,Y,H,33.32,26.61,1,C,C,C,8100,8600,44,48,44,44.5
Zach LaVine,NBA 2016-2017 Regular Season,0021600135,11/12/2016,203897,Minnesota,LA Clippers,Y,H,40.03,14.83,1,SG,SG,SG,6500,6200,27,31.25,30.6,31.1
Ricky Rubio,NBA 2016-2017 Regular Season,0021600135,11/12/2016,201937,Minnesota,LA Clippers,Y,H,24.38,22.45,1,PG,PG,PG,5600,6100,31,24.5,22.2,22.7
Kris Dunn,NBA 2016-2017 Regular Season,0021600135,11/12/2016,1627739,Minnesota,LA Clippers,N,H,19.10,16.18,1,PG,PG,PG,4100,4300,17,17.5,16.8,16.8
Shabazz Muhammad,NBA 2016-2017 Regular Season,0021600135,11/12/2016,203498,Minnesota,LA Clippers,N,H,15.42,32.26,1,SG/SF,SF,SF,3000,3500,10,4.75,4.2,4.2
Cole Aldrich,NBA 2016-2017 Regular Season,0021600135,11/12/2016,202332,Minnesota,LA Clippers,N,H,14.12,18.74,5,C,C,C,3900,3500,10,13.75,13.6,13.6
Nemanja Bjelica,NBA 2016-2017 Regular Season,0021600135,11/12/2016,202357,Minnesota,LA Clippers,N,H,18.38,18.74,5,PF,PF,PF,3000,3500,10,17.75,16.2,17.2
Tyus Jones,NBA 2016-2017 Regular Season,0021600135,11/12/2016,1626145,Minnesota,LA Clippers,N,H,8.30,18.94,1,PG,PG,PG,3900,4400,10,13,11.9,12.9
Gordon Hayward,NBA 2016-2017 Regular Season,0021600136,11/12/2016,202330,Utah,Miami,Y,R,34.63,24.06,1,SF,SF,SF,7400,7400,34,42.25,40.8,41.3
Derrick Favors,NBA 2016-2017 Regular Season,0021600136,11/12/2016,202324,Utah,Miami,Y,R,5.92,14.91,1,PF,PF,PF,6300,5900,25,6.75,6.2,6.2
Rudy Gobert,NBA 2016-2017 Regular Season,0021600136,11/12/2016,203497,Utah,Miami,Y,R,33.07,22.02,1,C,C,C,6200,6500,25,36,33.4,33.4
Rodney Hood,NBA 2016-2017 Regular Season,0021600136,11/12/2016,203918,Utah,Miami,Y,R,34.27,25.84,1,SG,SG,SG,5800,5400,26,25.5,24.3,24.8
Dante Exum,NBA 2016-2017 Regular Season,0021600136,11/12/2016,203957,Utah,Miami,Y,R,28.87,24.34,1,PG,PG,PG,3000,3500,10,19.25,17.6,18.6
Joe Johnson,NBA 2016-2017 Regular Season,0021600136,11/12/2016,2207,Utah,Miami,N,R,28.47,14.33,1,SG/SF,SF,SG,4100,4200,18,21.5,20.2,21.2
Trey Lyles,NBA 2016-2017 Regular Season,0021600136,11/12/2016,1626168,Utah,Miami,N,R,20.22,8.03,1,PF/C,PF,PF,3500,3600,10,13.75,13,13
Shelvin Mack,NBA 2016-2017 Regular Season,0021600136,11/12/2016,202714,Utah,Miami,N,R,22.80,23.70,1,PG,PG,PG,4100,3900,11,17,16.4,16.4
Jeff Withey,NBA 2016-2017 Regular Season,0021600136,11/12/2016,203481,Utah,Miami,N,R,14.50,29.25,1,C,C,C,3000,3500,10,10,9.9,9.9
Joe Ingles,NBA 2016-2017 Regular Season,0021600136,11/12/2016,204060,Utah,Miami,N,R,16.18,29.25,6,SF,SF,SF,3000,3500,10,2.75,2.2,2.2
Joel Bolomboy,NBA 2016-2017 Regular Season,0021600136,11/12/2016,1627762,Utah,Miami,N,R,1.05,0.00,6,PF,PF,PF,3000,3500,10,-0.5,-1,-1
Luke Babbitt,NBA 2016-2017 Regular Season,0021600136,11/12/2016,202337,Miami,Utah,Y,H,5.25,16.76,1,PF,PF,PF,3100,3500,10,1.25,1.2,1.2
Justise Winslow,NBA 2016-2017 Regular Season,0021600136,11/12/2016,1626159,Miami,Utah,Y,H,33.70,6.03,1,SF,SF,SF,5500,5000,21,24.5,23.7,23.7
Hassan Whiteside,NBA 2016-2017 Regular Season,0021600136,11/12/2016,202355,Miami,Utah,Y,H,32.73,19.71,1,C,C,C,8200,8400,41,39,36.3,36.3
Dion Waiters,NBA 2016-2017 Regular Season,0021600136,11/12/2016,203079,Miami,Utah,Y,H,18.95,9.56,1,SG,SG,SG,4600,4600,16,5.75,4.7,4.7
Josh Richardson,NBA 2016-2017 Regular Season,0021600136,11/12/2016,1626196,Miami,Utah,Y,H,32.88,36.22,1,SG/SF,SG,SG,4100,3600,10,27.25,26.6,26.6
James Johnson,NBA 2016-2017 Regular Season,0021600136,11/12/2016,201949,Miami,Utah,N,H,30.07,15.25,1,SF/PF,SF,SF,3200,3600,10,27.5,25.8,26.3
Tyler Johnson,NBA 2016-2017 Regular Season,0021600136,11/12/2016,204020,Miami,Utah,N,H,29.05,17.53,1,PG/SG,PG,PG,5600,5000,17,16.75,16.6,16.6
Rodney McGruder,NBA 2016-2017 Regular Season,0021600136,11/12/2016,203585,Miami,Utah,N,H,21.82,26.26,1,SG,SG,SG,3000,3500,10,21,19.4,20.9
Josh McRoberts,NBA 2016-2017 Regular Season,0021600136,11/12/2016,201177,Miami,Utah,N,H,12.83,21.11,1,C,PF,C,3000,4000,10,5,4.5,4.5
Derrick Williams,NBA 2016-2017 Regular Season,0021600136,11/12/2016,202682,Miami,Utah,N,H,20.28,29.36,1,PF,PF,PF,3000,3500,10,20,19.3,19.8
Willie Reed,NBA 2016-2017 Regular Season,0021600136,11/12/2016,203186,Miami,Utah,N,H,2.43,35.79,1,C,C,C,3600,3500,10,1.25,1.2,1.2
Chandler Parsons,NBA 2016-2017 Regular Season,0021600137,11/12/2016,202718,Memphis,Milwaukee,Y,R,23.27,19.48,1,SF,SF,SF,5200,5400,19,21,19.3,20.3
JaMychal Green,NBA 2016-2017 Regular Season,0021600137,11/12/2016,203210,Memphis,Milwaukee,Y,R,22.57,13.89,1,PF,PF,PF,4000,4200,14,10.75,9.6,9.6
Marc Gasol,NBA 2016-2017 Regular Season,0021600137,11/12/2016,201188,Memphis,Milwaukee,Y,R,34.18,14.22,1,C,C,C,7100,7100,29,36.75,35,35.5
James Ennis,NBA 2016-2017 Regular Season,0021600137,11/12/2016,203516,Memphis,Milwaukee,Y,R,25.52,35.06,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Mike Conley,NBA 2016-2017 Regular Season,0021600137,11/12/2016,201144,Memphis,Milwaukee,Y,R,30.07,16.24,1,PG,PG,PG,6600,7100,29,25.5,23.3,23.8
Jarell Martin,NBA 2016-2017 Regular Season,0021600137,11/12/2016,1626185,Memphis,Milwaukee,N,R,18.92,24.78,1,PF/C,PF,PF,3000,3500,10,11.25,10,10
Vince Carter,NBA 2016-2017 Regular Season,0021600137,11/12/2016,1713,Memphis,Milwaukee,N,R,34.20,20.04,1,SF,SF,SF,4000,4100,10,23.75,23.2,23.7
Zach Randolph,NBA 2016-2017 Regular Season,0021600137,11/12/2016,2216,Memphis,Milwaukee,N,R,22.97,22.83,1,PF,PF,PF,5400,5400,24,28.25,27.9,27.9
Andrew Harrison,NBA 2016-2017 Regular Season,0021600137,11/12/2016,1626150,Memphis,Milwaukee,N,R,16.57,13.15,1,PG/SG,PG,PG,3500,3700,10,10.5,10,10
Wade Baldwin,NBA 2016-2017 Regular Season,0021600137,11/12/2016,1627735,Memphis,Milwaukee,N,R,11.75,31.48,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Giannis Antetokounmpo,NBA 2016-2017 Regular Season,0021600137,11/12/2016,203507,Milwaukee,Memphis,Y,H,37.53,19.06,1,PG,SG,PG,9100,9400,51,55.5,52.7,52.7
Jabari Parker,NBA 2016-2017 Regular Season,0021600137,11/12/2016,203953,Milwaukee,Memphis,Y,H,34.00,22.87,1,SF/PF,PF,PF,6200,6500,26,23,21.8,21.8
John Henson,NBA 2016-2017 Regular Season,0021600137,11/12/2016,203089,Milwaukee,Memphis,Y,H,17.50,17.03,1,C,PF,C,3000,3500,10,20.25,19.9,19.9
Tony Snell,NBA 2016-2017 Regular Season,0021600137,11/12/2016,203503,Milwaukee,Memphis,Y,H,26.32,24.66,1,SG/SF,SF,SF,3600,3500,11,13.25,11.7,13.2
Matthew Dellavedova,NBA 2016-2017 Regular Season,0021600137,11/12/2016,203521,Milwaukee,Memphis,Y,H,25.65,18.83,1,PG/SG,PG,SG,4700,4500,17,9.5,9.4,9.4
Greg Monroe,NBA 2016-2017 Regular Season,0021600137,11/12/2016,202328,Milwaukee,Memphis,N,H,21.42,18.41,1,C,C,C,5200,5600,22,23.25,21.9,21.9
Michael Beasley,NBA 2016-2017 Regular Season,0021600137,11/12/2016,201563,Milwaukee,Memphis,N,H,19.48,28.60,1,SF/PF,SF,SF,3000,3500,10,27.5,26.3,26.8
Malcolm Brogdon,NBA 2016-2017 Regular Season,0021600137,11/12/2016,1627763,Milwaukee,Memphis,N,H,22.35,14.15,1,SG,PG,SG,3500,3700,10,17.75,15.7,16.7
Jason Terry,NBA 2016-2017 Regular Season,0021600137,11/12/2016,1891,Milwaukee,Memphis,N,H,21.77,31.80,1,PG,PG,PG,3000,3500,10,8.25,7.7,8.2
Mirza Teletovic,NBA 2016-2017 Regular Season,0021600137,11/12/2016,203141,Milwaukee,Memphis,N,H,4.90,7.49,4,PF,SF,PF,3000,3500,13,1.25,1.2,1.2
Miles Plumlee,NBA 2016-2017 Regular Season,0021600137,11/12/2016,203101,Milwaukee,Memphis,N,H,9.08,7.83,0,C,C,C,3000,3500,10,5.75,5.7,5.7
Tobias Harris,NBA 2016-2017 Regular Season,0021600138,11/12/2016,202699,Detroit,Denver,Y,R,36.27,18.76,0,SF/PF,PF,PF,5800,5800,29,34,32.3,32.8
Marcus Morris,NBA 2016-2017 Regular Season,0021600138,11/12/2016,202694,Detroit,Denver,Y,R,34.27,24.67,0,SF,SF,SF,5200,5800,22,27.25,26.7,27.2
Andre Drummond,NBA 2016-2017 Regular Season,0021600138,11/12/2016,203083,Detroit,Denver,Y,R,26.68,30.14,0,C,C,C,7500,8200,38,34.5,32.4,32.4
Kentavious Caldwell-Pope,NBA 2016-2017 Regular Season,0021600138,11/12/2016,203484,Detroit,Denver,Y,R,35.25,24.25,0,SG,SG,SG,5200,4700,21,22.25,21.2,21.7
Ish Smith,NBA 2016-2017 Regular Season,0021600138,11/12/2016,202397,Detroit,Denver,Y,R,29.40,18.85,0,PG,PG,PG,5100,5400,22,27.75,25.6,25.6
Jon Leuer,NBA 2016-2017 Regular Season,0021600138,11/12/2016,202720,Detroit,Denver,N,R,26.38,18.27,0,PF,PF,PF,4500,4400,13,30,28,28
Beno Udrih,NBA 2016-2017 Regular Season,0021600138,11/12/2016,2757,Detroit,Denver,N,R,17.52,16.91,0,PG,PG,PG,3000,3500,10,17,16.5,17
Aron Baynes,NBA 2016-2017 Regular Season,0021600138,11/12/2016,203382,Detroit,Denver,N,R,20.40,23.24,0,C,C,C,3000,3500,10,7.5,6.9,6.9
Stanley Johnson,NBA 2016-2017 Regular Season,0021600138,11/12/2016,1626169,Detroit,Denver,N,R,13.83,2.69,0,SF,SF,SF,3000,3500,10,11,10.3,10.3
Danilo Gallinari,NBA 2016-2017 Regular Season,0021600138,11/12/2016,201568,Denver,Detroit,Y,H,35.72,0.00,0,SF,SF,SF,5800,6000,26,25,23.3,24.3
Kenneth Faried,NBA 2016-2017 Regular Season,0021600138,11/12/2016,202702,Denver,Detroit,Y,H,20.97,25.71,1,PF,PF,PF,5100,5100,18,23,22.1,22.1
Jusuf Nurkic,NBA 2016-2017 Regular Season,0021600138,11/12/2016,203994,Denver,Detroit,Y,H,16.85,24.00,1,C,C,C,5700,5500,22,3.5,2.4,2.4
Gary Harris,NBA 2016-2017 Regular Season,0021600138,11/12/2016,203914,Denver,Detroit,Y,H,28.08,29.27,1,SG,SG,SG,4800,4500,15,23.5,22.8,22.8
Emmanuel Mudiay,NBA 2016-2017 Regular Season,0021600138,11/12/2016,1626144,Denver,Detroit,Y,H,26.43,12.75,1,PG,PG,PG,5900,5800,26,35.75,31,33
Wilson Chandler,NBA 2016-2017 Regular Season,0021600138,11/12/2016,201163,Denver,Detroit,N,H,29.98,15.86,1,SF,SF,SF,4700,5200,15,22.5,21,21
Nikola Jokic,NBA 2016-2017 Regular Season,0021600138,11/12/2016,203999,Denver,Detroit,N,H,20.45,17.80,1,PF/C,PF,PF,5200,5200,25,12.75,12.1,12.1
Jameer Nelson,NBA 2016-2017 Regular Season,0021600138,11/12/2016,2749,Denver,Detroit,N,H,21.57,13.56,1,PG,PG,PG,3800,3900,10,14.75,13.2,13.7
Jamal Murray,NBA 2016-2017 Regular Season,0021600138,11/12/2016,1627750,Denver,Detroit,N,H,19.92,21.68,3+,PG/SG,PG,PG,3200,3700,10,10.75,10.2,10.7
Juan Hernangomez,NBA 2016-2017 Regular Season,0021600138,11/12/2016,1627823,Denver,Detroit,N,H,20.03,12.61,3,C,PF,C,3000,3600,10,15.5,14.8,15.3
Rondae Hollis-Jefferson,NBA 2016-2017 Regular Season,0021600139,11/12/2016,1626178,Brooklyn,Phoenix,Y,R,30.02,24.73,8,SF,SF,SF,4000,3900,14,46.25,42.6,42.6
Trevor Booker,NBA 2016-2017 Regular Season,0021600139,11/12/2016,202344,Brooklyn,Phoenix,Y,R,25.82,23.49,8,PF,PF,PF,5400,5400,18,37.5,36.6,37.1
Brook Lopez,NBA 2016-2017 Regular Season,0021600139,11/12/2016,201572,Brooklyn,Phoenix,Y,R,27.75,23.52,1,C,C,C,6100,6900,29,31.25,29,29.5
Bojan Bogdanovic,NBA 2016-2017 Regular Season,0021600139,11/12/2016,202711,Brooklyn,Phoenix,Y,R,30.65,15.35,0,SG/SF,SF,SG,4200,4100,17,15.75,14,14.5
Sean Kilpatrick,NBA 2016-2017 Regular Season,0021600139,11/12/2016,203930,Brooklyn,Phoenix,Y,R,31.67,9.72,0,SG,SG,SG,5500,5300,16,37.75,33.8,35.3
Justin Hamilton,NBA 2016-2017 Regular Season,0021600139,11/12/2016,203120,Brooklyn,Phoenix,N,R,25.82,28.71,0,C,C,C,4100,4500,11,16.75,15.6,16.1
Joe Harris,NBA 2016-2017 Regular Season,0021600139,11/12/2016,203925,Brooklyn,Phoenix,N,R,24.30,24.28,0,SG,SG,SG,3200,3500,10,24,19.9,22.4
Randy Foye,NBA 2016-2017 Regular Season,0021600139,11/12/2016,200751,Brooklyn,Phoenix,N,R,16.33,27.53,0,PG/SG,SG,SG,3000,4000,10,19.25,18.1,19.1
Luis Scola,NBA 2016-2017 Regular Season,0021600139,11/12/2016,2449,Brooklyn,Phoenix,N,R,13.53,20.16,0,PF/C,PF,PF,3100,3700,10,18.75,17,18
Yogi Ferrell,NBA 2016-2017 Regular Season,0021600139,11/12/2016,1627812,Brooklyn,Phoenix,N,R,12.58,21.61,0,PG,PG,PG,3000,3500,10,8.25,8.2,8.2
Anthony Bennett,NBA 2016-2017 Regular Season,0021600139,11/12/2016,203461,Brooklyn,Phoenix,N,R,1.53,21.82,0,SF,PF,SF,3000,3500,10,1.25,1.2,1.2
TJ Warren,NBA 2016-2017 Regular Season,0021600139,11/12/2016,203933,Phoenix,Brooklyn,Y,H,33.68,8.03,0,SF,SF,SF,6700,6100,25,32.25,31.6,31.6
Marquese Chriss,NBA 2016-2017 Regular Season,0021600139,11/12/2016,1627737,Phoenix,Brooklyn,Y,H,18.48,26.01,0,PF,PF,PF,3400,3500,10,24.25,22,23
Alex Len,NBA 2016-2017 Regular Season,0021600139,11/12/2016,203458,Phoenix,Brooklyn,Y,H,29.37,12.56,2,C,C,C,4400,5700,16,28.75,26.2,26.2
Devin Booker,NBA 2016-2017 Regular Season,0021600139,11/12/2016,1626164,Phoenix,Brooklyn,Y,H,32.02,8.37,0,SG/SF,SG,SG,6800,6500,29,25,24.7,24.7
Eric Bledsoe,NBA 2016-2017 Regular Season,0021600139,11/12/2016,202339,Phoenix,Brooklyn,Y,H,29.77,29.54,3+,PG,PG,PG,7200,7700,33,35,32.6,33.1
